transaction_id,sale_date,customer_name,customer_email,customer_age,product_category,product_name,quantity,unit_price,discount_percent,total_amount,payment_method,sales_rep,region,customer_segment,order_priority,year,month,quarter,day_of_week,day_name,is_weekend,is_month_end,days_since_first_sale,season,is_holiday_season,age_group,customer_total_spent,customer_avg_order,customer_order_count,customer_first_purchase,customer_last_purchase,customer_value_tier,price_tier,discount_tier,gross_revenue,discount_amount,revenue_per_unit,profit_margin,rep_total_sales,rep_avg_sale,rep_transaction_count,rep_total_quantity,region_avg_sale,recency_score,frequency_rank,monetary_rank,is_high_value_customer,is_at_risk_customer,is_vip_customer,is_bulk_purchase,is_high_discount_sale,is_premium_product,is_weekend_sale,is_holiday_season_sale,is_new_customer,is_repeat_customer,is_high_margin_sale,is_large_transaction,is_electronics_purchase,is_urgent_order,is_enterprise_customer
TXN008478,2025-02-03,Catherine Gordon,candiceharris@example.net,16,Electronics,Smart Watch,1,1191.05,3.9,1144.6,Bank Transfer,Lisa Jackson,South,Enterprise,Low,2025,2,1,0,Monday,0,0,533,Winter,0,18-25,1144.6,1144.6,1,2025-02-03,2025-02-03,High,Mid-Range,Low,1191.05,46.45095,1144.6,96.1,1116273.15,2345.11,476,3122,2108.51,4,1,3,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
TXN008479,2024-02-15,Jeffrey Todd,marthacannon@example.org,28,Clothing,T-Shirt,4,117.74,23.1,362.17,Credit Card,Patty Perez,South,Enterprise,Low,2024,2,1,3,Thursday,0,0,179,Winter,0,26-35,362.17,362.17,1,2024-02-15,2024-02-15,Medium,Mid-Range,High,470.96,108.79176,90.54,76.9,1050508.21,2254.31,466,3003,2108.51,2,3,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
TXN008480,2023-10-25,Brian Wu,juliastewart@example.net,37,Books,Cookbook,3,64.96,10.8,173.83,Bank Transfer,Michele Williams,East,Enterprise,High,2023,10,4,2,Wednesday,0,0,66,Fall,0,36-50,173.83,173.83,1,2023-10-25,2023-10-25,Low,Premium,Medium,194.88,21.047040000000003,57.94,89.2,874402.51,1930.25,453,2939,2107.87,1,3,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
TXN008481,2024-02-17,Jessica Thompson,michaelschmidt@example.com,71,Home & Garden,Decor,5,707.95,23.3,2714.99,Credit Card,Ryan Munoz,South,Small Business,High,2024,2,1,5,Saturday,1,0,181,Winter,0,65+,2714.99,2714.99,1,2024-02-17,2024-02-17,Premium,Premium,High,3539.75,824.76175,543.0,76.7,1022796.97,2180.8,469,3143,2108.51,2,4,4,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0
TXN008482,2023-12-05,Kim Anderson,nguyenjeffrey@example.com,34,Sports,Bicycle,8,45.35,13.3,314.55,Cash,Angie Henderson,West,Enterprise,High,2023,12,4,1,Tuesday,0,0,107,Winter,1,26-35,314.55,314.55,1,2023-12-05,2023-12-05,Low,Budget,Medium,362.8,48.2524,39.32,86.7,956042.28,1931.4,495,3172,2047.51,1,4,2,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN008483,2025-08-01,Andrew Reid,onealsamantha@example.org,37,Clothing,Shorts,4,32.48,2.6,126.54,Debit Card,Derek Zuniga,East,Individual,Medium,2025,8,3,4,Friday,0,0,712,Summer,0,36-50,126.54,126.54,1,2025-08-01,2025-08-01,Low,Budget,Low,129.92,3.37792,31.64,97.4,981316.26,2079.06,472,3127,2107.87,5,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN008484,2023-12-27,Daniel Fox,michaelcharles@example.org,83,Home & Garden,Cookware,7,214.42,11.6,1326.83,Paypal,Allison Hill,Central,Enterprise,Low,2023,12,4,2,Wednesday,0,0,129,Winter,1,65+,1326.83,1326.83,1,2023-12-27,2023-12-27,High,Budget,Medium,1500.9399999999998,174.10903999999996,189.55,88.4,1083710.87,2248.36,482,3190,2202.89,1,4,3,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1
TXN008485,2023-10-05,Dennis Gonzalez,ibell@example.org,22,Home & Garden,Plant,10,762.02,24.8,5730.39,Paypal,Michele Williams,Central,Small Business,Medium,2023,10,4,3,Thursday,0,0,46,Fall,0,18-25,5730.39,5730.39,1,2023-10-05,2023-10-05,Premium,Premium,High,7620.2,1889.8096,573.04,75.2,874402.51,1930.25,453,2939,2202.89,1,2,5,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
TXN008486,2023-09-28,Jeremy Fowler,gregory05@example.net,40,Sports,Bicycle,3,273.36,20.6,651.14,Debit Card,Lisa Hensley,Central,Small Business,Low,2023,9,3,3,Thursday,0,0,39,Fall,0,36-50,651.14,651.14,1,2023-09-28,2023-09-28,Medium,Mid-Range,High,820.08,168.93648000000002,217.05,79.4,869168.25,1970.9,441,2901,2202.89,1,2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN008487,2024-09-19,Thomas Miller,gwilson@example.org,60,Clothing,Shorts,9,164.43,6.4,1385.16,Bank Transfer,Allison Hill,West,Small Business,High,2024,9,3,3,Thursday,0,0,396,Fall,0,51-65,1385.16,1385.16,1,2024-09-19,2024-09-19,High,Mid-Range,Low,1479.8700000000001,94.71168000000002,153.91,93.6,1083710.87,2248.36,482,3190,2047.51,3,2,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN008488,2023-09-07,Lori Miller,hoodmelissa@example.com,53,Books,Textbook,1,51.43,6.4,48.14,Bank Transfer,Brian Ramirez,North,Small Business,Urgent,2023,9,3,3,Thursday,0,0,18,Fall,0,51-65,48.14,48.14,1,2023-09-07,2023-09-07,Low,Mid-Range,Low,51.43,3.2915200000000002,48.14,93.6,1074734.73,2229.74,482,3080,2139.28,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN008489,2023-11-16,Elizabeth Martin,jessicacooper@example.org,24,Electronics,Smart Watch,6,312.22,29.2,1326.31,Bank Transfer,Daniel Wagner,East,Small Business,Medium,2023,11,4,3,Thursday,0,0,88,Fall,1,18-25,1326.31,1326.31,1,2023-11-16,2023-11-16,High,Budget,High,1873.3200000000002,547.00944,221.05,70.8,1094357.58,2237.95,489,3176,2107.87,1,3,3,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0
TXN008490,2023-10-05,Anonymous Customer,rebeccabryant@example.com,20,Books,Biography,3,55.01,21.1,130.21,Bank Transfer,Lisa Hensley,South,Small Business,Urgent,2023,10,4,3,Thursday,0,0,46,Fall,0,18-25,130.21,130.21,1,2023-10-05,2023-10-05,Low,Mid-Range,High,165.03,34.82133,43.4,78.9,869168.25,1970.9,441,2901,2108.51,1,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN008491,2024-07-25,Catherine Mcdonald Md,chapmanjohn@example.org,61,Clothing,Sweater,2,80.63,13.7,139.17,Debit Card,Angie Henderson,East,Small Business,Low,2024,7,3,3,Thursday,0,0,340,Summer,0,51-65,139.17,139.17,1,2024-07-25,2024-07-25,Low,Budget,Medium,161.26,22.092619999999997,69.58,86.3,956042.28,1931.4,495,3172,2107.87,3,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
TXN008492,2024-11-28,Anna Jacobs,trevorbarry@example.org,21,Home & Garden,Cookware,6,540.75,12.3,2845.43,Credit Card,Ryan Munoz,Central,Enterprise,Urgent,2024,11,4,3,Thursday,0,0,466,Fall,1,18-25,2845.43,2845.43,1,2024-11-28,2024-11-28,Premium,Premium,Medium,3244.5,399.0735,474.24,87.7,1022796.97,2180.8,469,3143,2202.89,4,5,4,1,0,0,1,0,1,0,1,1,0,1,0,0,1,1
TXN008493,2025-04-27,Donald Rodriguez,scottjanet@example.net,71,Home & Garden,Plant,10,468.15,24.4,3539.21,Debit Card,Ethan Adams,South,Enterprise,Urgent,2025,4,2,6,Sunday,1,0,616,Spring,0,65+,3539.21,3539.21,1,2025-04-27,2025-04-27,Premium,Mid-Range,High,4681.5,1142.286,353.92,75.6,1011704.63,2208.96,458,3016,2108.51,5,4,5,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1
TXN008494,2024-02-21,Dr. Emily Ortiz Md,angela48@example.net,22,Books,Non-Fiction,6,38.37,17.4,190.16,Paypal,Daniel Wagner,North,Small Business,Medium,2024,2,1,2,Wednesday,0,0,185,Winter,0,18-25,190.16,190.16,1,2024-02-21,2024-02-21,Low,Mid-Range,Medium,230.21999999999997,40.05827999999999,31.69,82.6,1094357.58,2237.95,489,3176,2139.28,2,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0
TXN008495,2025-03-20,Kyle Velasquez,orogers@example.com,33,Sports,Yoga Mat,10,100.2,27.6,725.45,Credit Card,Noah Rhodes,West,Enterprise,High,2025,3,1,3,Thursday,0,0,578,Spring,0,26-35,725.45,725.45,1,2025-03-20,2025-03-20,Medium,Budget,High,1002.0,276.552,72.54,72.4,1008819.61,2212.32,456,2935,2047.51,4,4,3,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN008496,2024-01-16,Thomas Kennedy,gomezkathy@example.net,82,Clothing,Shoes,7,54.82,1.6,377.6,Paypal,Holly Wood,South,Small Business,Urgent,2024,1,1,1,Tuesday,0,0,149,Winter,0,65+,377.6,377.6,1,2024-01-16,2024-01-16,Medium,Budget,Low,383.74,6.13984,53.94,98.4,860408.65,1996.31,431,2833,2108.51,2,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN008497,2024-10-20,Mary Parker,alexander91@example.com,39,Clothing,Dress,7,298.63,10.7,1866.74,Debit Card,Ethan Adams,West,Individual,Low,2024,10,4,6,Sunday,1,0,427,Fall,0,36-50,1866.74,1866.74,1,2024-10-20,2024-10-20,High,Premium,Medium,2090.41,223.67387,266.68,89.3,1011704.63,2208.96,458,3016,2047.51,3,1,4,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0
TXN008498,2024-12-21,Nicholas Lee,rconrad@example.org,85,Sports,Tennis Racket,11,421.52,18.0,3802.11,Credit Card,Cristian Santos,Central,Enterprise,High,2024,12,4,5,Saturday,1,0,489,Winter,1,65+,3802.11,3802.11,1,2024-12-21,2024-12-21,Premium,Premium,Medium,4636.719999999999,834.6095999999999,345.65,82.0,1050434.85,2117.81,496,3267,2202.89,4,4,5,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1
TXN008499,2024-06-03,Maureen Rose,william11@example.net,23,Sports,Tennis Racket,7,198.93,12.9,1212.88,Debit Card,Cristian Santos,West,Small Business,Urgent,2024,6,2,0,Monday,0,0,288,Summer,0,18-25,1212.88,1212.88,1,2024-06-03,2024-06-03,High,Mid-Range,Medium,1392.51,179.63379,173.27,87.1,1050434.85,2117.81,496,3267,2047.51,2,5,3,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN008500,2024-07-16,John Ruiz,ramosshannon@example.com,67,Books,Cookbook,2,64.68,22.0,100.9,Bank Transfer,Ryan Munoz,Central,Small Business,Low,2024,7,3,1,Tuesday,0,0,331,Summer,0,65+,100.9,100.9,1,2024-07-16,2024-07-16,Low,Premium,High,129.36,28.459200000000003,50.45,78.0,1022796.97,2180.8,469,3143,2202.89,3,4,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
TXN008501,2023-11-08,Jessica Anderson Dvm,brownlisa@example.com,54,Electronics,Smartphone,4,1311.09,11.3,4651.75,Debit Card,Jamie Arnold,West,Small Business,High,2023,11,4,2,Wednesday,0,0,80,Fall,1,51-65,4651.75,4651.75,1,2023-11-08,2023-11-08,Premium,Mid-Range,Medium,5244.36,592.61268,1162.94,88.7,960567.89,1921.14,500,3264,2047.51,1,1,5,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
TXN008502,2025-03-12,Dominique Strickland,wrightthomas@example.net,34,Books,Non-Fiction,7,20.64,25.9,107.06,Cash,Lisa Jackson,North,Small Business,Low,2025,3,1,2,Wednesday,0,0,570,Spring,0,26-35,107.06,107.06,1,2025-03-12,2025-03-12,Low,Budget,High,144.48000000000002,37.420320000000004,15.29,74.1,1116273.15,2345.11,476,3122,2139.28,4,5,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN008503,2024-10-09,Justin Rice,morrismaria@example.com,38,Sports,Basketball,7,219.66,2.6,1497.64,Cash,Jamie Arnold,West,Small Business,High,2024,10,4,2,Wednesday,0,0,416,Fall,0,36-50,1497.64,1497.64,1,2024-10-09,2024-10-09,High,Mid-Range,Low,1537.62,39.978120000000004,213.95,97.4,960567.89,1921.14,500,3264,2047.51,3,4,4,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN008504,2023-08-20,Nathan Galvan,bwu@example.net,72,Books,Non-Fiction,3,52.47,1.3,155.36,Bank Transfer,Matthew Foster,South,Enterprise,High,2023,8,3,6,Sunday,1,0,0,Summer,0,65+,155.36,155.36,1,2023-08-20,2023-08-20,Low,Mid-Range,Low,157.41,2.04633,51.79,98.7,1022438.71,2078.13,492,3240,2108.51,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1
TXN008505,2024-07-25,Joseph Sanchez,dmurphy@example.net,70,Sports,Tennis Racket,5,36.65,6.7,170.97,Cash,Jamie Arnold,East,Individual,Low,2024,7,3,3,Thursday,0,0,340,Summer,0,65+,634.55,317.27,2,2024-05-03,2024-07-25,Medium,Budget,Low,183.25,12.277750000000001,34.19,93.3,960567.89,1921.14,500,3264,2107.87,3,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TXN008506,2024-07-04,Joseph Green,joel94@example.com,55,Sports,Basketball,10,496.85,24.7,3741.28,Credit Card,Gina Moore,North,Individual,High,2024,7,3,3,Thursday,0,0,319,Summer,0,51-65,3741.28,3741.28,1,2024-07-04,2024-07-04,Premium,Premium,High,4968.5,1227.2195,374.13,75.3,1015353.97,2281.69,445,2864,2139.28,3,3,5,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN008507,2023-11-02,Carol Ross,mwise@example.com,83,Books,Non-Fiction,7,16.85,19.3,95.19,Debit Card,Connie Lawrence,West,Small Business,Medium,2023,11,4,3,Thursday,0,0,74,Fall,1,65+,95.19,95.19,1,2023-11-02,2023-11-02,Low,Budget,Medium,117.95000000000002,22.764350000000004,13.6,80.7,968793.08,1895.88,511,3246,2047.51,1,4,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0
TXN008508,2024-03-23,Melissa Rodriguez,amandamclean@example.org,20,Clothing,Sweater,3,127.18,1.9,374.29,Cash,Michele Williams,Central,Individual,Urgent,2024,3,1,5,Saturday,1,0,216,Spring,0,18-25,374.29,374.29,1,2024-03-23,2024-03-23,Medium,Mid-Range,Low,381.54,7.2492600000000005,124.76,98.1,874402.51,1930.25,453,2939,2202.89,2,1,2,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
TXN008509,2024-11-07,Shelley Newman,floresmatthew@example.org,36,Sports,Yoga Mat,11,479.87,4.0,5067.43,Cash,Jamie Arnold,East,Enterprise,High,2024,11,4,3,Thursday,0,0,445,Fall,1,36-50,5067.43,5067.43,1,2024-11-07,2024-11-07,Premium,Premium,Low,5278.57,211.1428,460.68,96.0,960567.89,1921.14,500,3264,2107.87,4,2,5,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
TXN008510,2023-10-28,Sarah Moore,rruiz@example.com,34,Sports,Weights,9,127.71,20.2,917.21,Credit Card,Gabrielle Davis,South,Enterprise,Medium,2023,10,4,5,Saturday,1,0,69,Fall,0,26-35,917.21,917.21,1,2023-10-28,2023-10-28,Medium,Budget,High,1149.3899999999999,232.17677999999995,101.91,79.8,1007575.89,2229.15,452,3022,2108.51,1,4,3,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1
TXN008511,2023-09-07,Joseph Jacobs,zwilson@example.com,35,Clothing,Dress,4,213.58,23.8,650.99,Credit Card,Carla Gray,North,Individual,Medium,2023,9,3,3,Thursday,0,0,18,Fall,0,26-35,1736.13,868.06,2,2023-09-07,2025-06-03,High,Premium,High,854.32,203.32816000000003,162.75,76.2,965704.31,2225.13,434,2878,2139.28,5,5,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
TXN008512,2024-08-20,Daniel Wilson,emason@example.net,57,Home & Garden,Plant,4,139.6,19.0,452.3,Paypal,Brian Ramirez,Central,Individual,Medium,2024,8,3,1,Tuesday,0,0,366,Summer,0,51-65,452.3,452.3,1,2024-08-20,2024-08-20,Medium,Budget,Medium,558.4,106.096,113.08,81.0,1074734.73,2229.74,482,3080,2202.89,3,2,2,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
TXN008513,2023-10-03,Rachel Wade,ashleyallen@example.net,33,Sports,Bicycle,3,301.06,16.3,755.96,Cash,Margaret Hawkins Dds,Central,Small Business,Urgent,2023,10,4,1,Tuesday,0,0,44,Fall,0,26-35,755.96,755.96,1,2023-10-03,2023-10-03,Medium,Mid-Range,Medium,903.1800000000001,147.21834,251.99,83.7,1074806.64,2202.47,488,3142,2202.89,1,1,3,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
TXN008514,2024-12-30,Joanne Kennedy,angela00@example.net,35,Clothing,T-Shirt,3,15.45,3.2,44.87,Paypal,Lisa Jackson,East,Individual,Low,2024,12,4,0,Monday,0,0,498,Winter,1,26-35,44.87,44.87,1,2024-12-30,2024-12-30,Low,Budget,Low,46.349999999999994,1.4831999999999999,14.96,96.81,1116273.15,2345.11,476,3122,2107.87,4,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
TXN008515,2024-06-13,Jason Lopez,anthony46@example.net,72,Electronics,Monitor,5,1733.59,16.2,7263.74,Cash,Michele Williams,North,Small Business,Low,2024,6,2,3,Thursday,0,0,298,Summer,0,65+,7263.74,7263.74,1,2024-06-13,2024-06-13,Premium,Premium,Medium,8667.949999999999,1404.2078999999999,1452.75,83.8,874402.51,1930.25,453,2939,2139.28,3,1,5,0,0,0,1,1,1,0,0,1,0,1,1,1,0,0
TXN008516,2025-05-13,April Stephenson,butlerashley@example.org,31,Home & Garden,Furniture,11,294.84,22.8,2503.78,Cash,Noah Rhodes,East,Enterprise,Medium,2025,5,2,1,Tuesday,0,0,632,Spring,0,26-35,2503.78,2503.78,1,2025-05-13,2025-05-13,High,Mid-Range,High,3243.24,739.45872,227.62,77.2,1008819.61,2212.32,456,2935,2107.87,5,1,4,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1
TXN008517,2024-03-11,Jacob Moore,ogonzalez@example.net,38,Home & Garden,Plant,6,682.53,1.6,4029.66,Paypal,Abigail Shaffer,West,Enterprise,Low,2024,3,1,0,Monday,0,0,204,Spring,0,36-50,4029.66,4029.66,1,2024-03-11,2024-03-11,Premium,Premium,Low,4095.18,65.52288,671.61,98.4,984709.16,2077.45,474,3046,2047.51,2,4,5,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1
TXN008518,2025-05-19,Matthew Baker,perkinsglenn@example.com,79,Clothing,Shoes,7,82.25,22.9,443.9,Credit Card,Holly Wood,East,Individual,Medium,2025,5,2,0,Monday,0,0,638,Spring,0,65+,443.9,443.9,1,2025-05-19,2025-05-19,Medium,Budget,High,575.75,131.84675,63.41,77.1,860408.65,1996.31,431,2833,2107.87,5,4,2,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
TXN008519,2024-09-10,Walter Frank,simpsonyolanda@example.org,75,Clothing,Shoes,7,19.7,8.6,126.04,Paypal,Allison Hill,South,Small Business,Urgent,2024,9,3,1,Tuesday,0,0,387,Fall,0,65+,126.04,126.04,1,2024-09-10,2024-09-10,Low,Budget,Low,137.9,11.859399999999999,18.01,91.4,1083710.87,2248.36,482,3190,2108.51,3,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
TXN008520,2025-04-01,Jessica Perez,murphyjeffrey@example.org,59,Electronics,Smart Watch,9,832.23,21.5,5879.7,Paypal,Abigail Shaffer,North,Small Business,High,2025,4,2,1,Tuesday,0,0,590,Spring,0,51-65,5879.7,5879.7,1,2025-04-01,2025-04-01,Premium,Mid-Range,High,7490.07,1610.3650499999999,653.3,78.5,984709.16,2077.45,474,3046,2139.28,5,4,5,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0
TXN008521,2023-11-24,Anonymous Customer,wilsonbrittany@example.com,64,Books,Non-Fiction,9,36.88,23.3,254.58,Paypal,Connie Lawrence,Central,Individual,High,2023,11,4,4,Friday,0,0,96,Fall,1,51-65,715.08,357.54,2,2023-11-24,2025-01-04,Medium,Mid-Range,High,331.92,77.33736,28.29,76.7,968793.08,1895.88,511,3246,2202.89,4,5,3,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
TXN008522,2025-03-17,Kelsey Patterson,hsmith@example.com,34,Electronics,Tablet,9,1521.16,13.6,11828.54,Bank Transfer,Noah Rhodes,West,Individual,Low,2025,3,1,0,Monday,0,0,575,Spring,0,26-35,14552.98,4850.99,3,2023-09-11,2025-04-21,Premium,Premium,Medium,13690.44,1861.8998400000003,1314.28,86.4,1008819.61,2212.32,456,2935,2047.51,5,5,5,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0
TXN008523,2024-04-04,Amber Harris,kimberlycordova@example.net,77,Home & Garden,Furniture,5,203.52,7.9,937.21,Paypal,Margaret Hawkins Dds,East,Individual,Medium,2024,4,2,3,Thursday,0,0,228,Spring,0,65+,937.21,937.21,1,2024-04-04,2024-04-04,Medium,Budget,Low,1017.6,80.3904,187.44,92.1,1074806.64,2202.47,488,3142,2107.87,2,3,3,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
TXN008524,2025-05-18,Sara Martinez,robin50@example.org,45,Books,Manual,5,30.06,28.7,107.16,Cash,Monica Herrera,East,Small Business,Medium,2025,5,2,6,Sunday,1,0,637,Spring,0,36-50,107.16,107.16,1,2025-05-18,2025-05-18,Low,Budget,High,150.29999999999998,43.13609999999999,21.43,71.3,916971.44,2055.99,446,2920,2107.87,5,4,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
TXN008525,2024-02-08,Frank Doyle,smithjonathan@example.net,17,Sports,Soccer Ball,6,472.76,23.7,2164.3,Credit Card,Dylan Miller,South,Individual,High,2024,2,1,3,Thursday,0,0,172,Winter,0,18-25,2164.3,2164.3,1,2024-02-08,2024-02-08,High,Premium,High,2836.56,672.2647199999999,360.72,76.3,973103.11,2129.33,457,2950,2108.51,2,5,4,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0
TXN008526,2025-04-23,Brittany Medina,milleraustin@example.net,33,Home & Garden,Sofa,1,274.78,29.2,194.54,Credit Card,Ryan Munoz,North,Individual,Urgent,2025,4,2,2,Wednesday,0,0,612,Spring,0,26-35,194.54,194.54,1,2025-04-23,2025-04-23,Low,Budget,High,274.78,80.23575999999998,194.54,70.8,1022796.97,2180.8,469,3143,2139.28,5,4,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
TXN008527,2024-08-29,Susan Roman,lmayer@example.org,17,Sports,Soccer Ball,4,111.91,1.7,440.03,Credit Card,Tommy Walter,West,Enterprise,High,2024,8,3,3,Thursday,0,0,375,Summer,0,18-25,440.03,440.03,1,2024-08-29,2024-08-29,Medium,Budget,Low,447.64,7.60988,110.01,98.3,972699.08,2018.05,482,3075,2047.51,3,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
TXN008528,2024-04-19,Meghan Coleman,tarmstrong@example.com,37,Clothing,Shorts,4,61.34,30.0,171.75,Cash,Ryan Munoz,North,Small Business,Low,2024,4,2,4,Friday,0,0,243,Spring,0,36-50,171.75,171.75,1,2024-04-19,2024-04-19,Low,Budget,High,245.36,73.608,42.94,70.0,1022796.97,2180.8,469,3143,2139.28,2,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
TXN008529,2023-12-07,Ashley Avila,ydyer@example.com,32,Sports,Basketball,4,135.6,17.9,445.31,Cash,Abigail Shaffer,East,Enterprise,Low,2023,12,4,3,Thursday,0,0,109,Winter,1,26-35,445.31,445.31,1,2023-12-07,2023-12-07,Medium,Budget,Medium,542.4,97.08959999999999,111.33,82.1,984709.16,2077.45,474,3046,2107.87,1,5,2,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1
TXN008530,2024-08-02,Robert Graham,vsanchez@example.net,51,Sports,Basketball,1,400.35,12.6,349.91,Credit Card,Tommy Walter,North,Small Business,High,2024,8,3,4,Friday,0,0,348,Summer,0,51-65,349.91,349.91,1,2024-08-02,2024-08-02,Medium,Premium,Medium,400.35,50.444100000000006,349.91,87.4,972699.08,2018.05,482,3075,2139.28,3,5,2,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
TXN008531,2024-12-23,Maria Aguilar,melissahopkins@example.org,67,Clothing,Jacket,2,198.05,23.3,303.81,Credit Card,Daniel Wagner,West,Individual,Medium,2024,12,4,0,Monday,0,0,491,Winter,1,65+,303.81,303.81,1,2024-12-23,2024-12-23,Low,Mid-Range,High,396.1,92.2913,151.9,76.7,1094357.58,2237.95,489,3176,2047.51,4,3,2,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
TXN008532,2024-02-13,Brian Mcdowell,drakewilliam@example.org,31,Clothing,Shorts,12,37.76,15.1,384.7,Credit Card,Lisa Hensley,South,Individual,Urgent,2024,2,1,1,Tuesday,0,0,177,Winter,0,26-35,384.7,384.7,1,2024-02-13,2024-02-13,Medium,Budget,Medium,453.12,68.42112,32.06,84.9,869168.25,1970.9,441,2901,2108.51,2,2,2,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0
TXN008533,2024-07-15,Jimmy Escobar,garzajames@example.com,21,Electronics,Tablet,8,844.71,9.4,6122.46,Debit Card,Jamie Arnold,North,Individual,Urgent,2024,7,3,0,Monday,0,0,330,Summer,0,18-25,6122.46,6122.46,1,2024-07-15,2024-07-15,Premium,Mid-Range,Low,6757.68,635.2219200000001,765.31,90.6,960567.89,1921.14,500,3264,2139.28,3,2,5,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
TXN008534,2025-05-05,Karen Ortiz,foxwilliam@example.org,43,Books,Biography,6,40.45,5.7,228.87,Bank Transfer,Gabrielle Davis,South,Enterprise,High,2025,5,2,0,Monday,0,0,624,Spring,0,36-50,228.87,228.87,1,2025-05-05,2025-05-05,Low,Mid-Range,Low,242.70000000000002,13.833900000000002,38.15,94.3,1007575.89,2229.15,452,3022,2108.51,5,2,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
TXN008535,2024-05-22,James Smith,santosshannon@example.org,85,Home & Garden,Sofa,4,245.27,2.7,954.59,Bank Transfer,Tommy Walter,North,Individual,Urgent,2024,5,2,2,Wednesday,0,0,276,Spring,0,65+,954.59,954.59,1,2024-05-22,2024-05-22,Medium,Budget,Low,981.08,26.489160000000005,238.65,97.3,972699.08,2018.05,482,3075,2139.28,2,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0
TXN008536,2024-08-25,Anthony Hayes,ashley91@example.net,25,Electronics,Smart Watch,2,93.14,28.6,133.0,Bank Transfer,Cristian Santos,South,Enterprise,Urgent,2024,8,3,6,Sunday,1,0,371,Summer,0,18-25,133.0,133.0,1,2024-08-25,2024-08-25,Low,Budget,High,186.28,53.27608000000001,66.5,71.4,1050434.85,2117.81,496,3267,2108.51,3,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1
TXN008537,2024-01-20,Caitlin Hood,dadams@example.net,18,Electronics,Smart Watch,1,1793.38,27.5,1300.2,Paypal,Matthew Foster,Central,Small Business,High,2024,1,1,5,Saturday,1,0,153,Winter,0,18-25,1300.2,1300.2,1,2024-01-20,2024-01-20,High,Premium,High,1793.38,493.1795000000001,1300.2,72.5,1022438.71,2078.13,492,3240,2202.89,2,1,3,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0
